review_id,review_type,clause_type,contract,qwen_label,gemini_label,qwen_confidence,gemini_confidence,qwen_reason,gemini_reason,clause_text,final_label,notes
TYPE_042,TYPE_DISAGREEMENT,Uncapped Liability,"BELLICUMPHARMACEUTICALS,INC_05_07_2019-EX-10.1-Supply Agreement",LOW,MEDIUM,0.95,0.9,"The clause effectively caps liability by excluding consequential and indirect damages for the signing party, which is standard market practice and favorable to the non-drafting party. The exclusions for confidentiality, IP infringement, and gross negligence/willful misconduct are balanced and do not create disproportionate risk.","The clause explicitly carves out several types of liability from the general limitation on damages, meaning that for these specific breaches (confidentiality, IP infringement, gross negligence, or willful misconduct), the signing party's liability could be uncapped, including for indirect, consequential, or punitive damages. While these are common carve-outs in commercial contracts, they represent significant areas of potential uncapped exposure for the signing party.","Except for liability for (i) breach of the confidentiality obligations described in Article 14, (ii) misappropriation or infringement by a Party of the other Party's Intellectual Property Rights, or (iii) gross negligence or willful misconduct:

(a) IN NO EVENT SHALL A PARTY BE LIABLE FOR ANY PUNITIVE, EXEMPLARY, INDIRECT, INCIDENTAL, SPECIAL, OR CONSEQUENTIAL DAMAGES OR EXPENSES, INCLUDING LOSS OF PROFITS, REVENUE, DATA, OR USE, WHETHER IN AN ACTION IN CONTRACT OR TORT (INCLUDING ERRORS OR OMISSIONS OR BREACH OF WARRANTY), EVEN IF SUCH PARTY HAS BEEN ADVISED OF THE POSSIBILITY OF SUCH DAMAGES;",,
TYPE_038,TYPE_DISAGREEMENT,Uncapped Liability,"ADIANUTRITION,INC_04_01_2005-EX-10.D2-RESELLER AGREEMENT",LOW,MEDIUM,1.0,0.9,"The clause imposes a clear monetary cap on liability based on fees received, which is a standard and balanced commercial practice that protects the signing party (Detto) from unlimited exposure while remaining within common market norms.","The clause caps PIVX's liability to the amount received in the previous six months, which could be significantly less than the actual damages incurred by Detto (the signing party) in the event of a breach. While there is an exception for 'PIVX's obligations under Section 4.2', the specific nature of these uncapped obligations is unknown without the full contract. This creates a potential for Detto to bear substantial unrecoverable losses if PIVX's breach falls outside the uncapped exception.","EXCEPT FOR PIVX'S OBLIGATIONS UNDER SECTION 4.2, IN NO EVENT SHALL PIVX'S OR ITS LICENSORS' LIABILITY TO DETTO OR ANY THIRD PARTY ARISING OUT OF THIS AGREEMENT EXCEED THE TOTAL AMOUNT ACTUALLY RECEIVED BY PIVX HEREUNDER DURING THE PREVIOUS SIX (6) MONTHS.",,
TYPE_064,TYPE_DISAGREEMENT,Uncapped Liability,IdeanomicsInc_20151124_8-K_EX-10.2_9354744_EX-10.2_Content License Agreement,LOW,MEDIUM,1.0,1.0,"The clause imposes a mutual cap on liability for consequential and special damages, which is standard market practice and provides balanced protection for the signing party against unlimited exposure.","The clause generally limits liability for incidental, consequential, special, or punitive damages, which is favorable. However, it explicitly carves out 'indemnification obligations' and 'breaches of Section 14' from this limitation. This means that for these specific areas, liability for such damages remains uncapped, potentially exposing the signing party to significant, unlimited financial risk depending on the scope of those excluded obligations and the nature of Section 14. This warrants attention to understand the full extent of the uncapped liability.","EXCEPT FOR THE ABOVE INDEMNIFICATION OBLIGATIONS AND FOR BREACHES OF SECTION 14, NEITHER PARTY SHALL BE LIABLE TO THE OTHER FOR ANY INCIDENTAL, CONSEQUENTIAL, SPECIAL OR PUNITIVE DAMAGES ARISING OUT OF THIS AGREEMENT (INCLUDING, BUT NOT LIMITED TO, LOSS OF PROFITS), WHETHER IN AN ACTION OR ARISING OUT OF BREACH OF CONTRACT, TORT OR ANY OTHER CAUSE OF ACTION EVEN IF SUCH PARTY HAS BEEN ADVISED OF THE POSSIBILITY OF SUCH DAMAGES.",,
TYPE_039,TYPE_DISAGREEMENT,Uncapped Liability,"ADMA BioManufacturing, LLC -  Amendment #3 to Manufacturing Agreement ",LOW,MEDIUM,0.0,0.9,"The clause explicitly imposes a cap on aggregate damages, providing a standard and favorable limitation of liability for the signing party (Sanofi Pasteur) against the drafter (ADMA), with the only exception being a specific indemnity for personal injury which is standard market practice.","The clause caps aggregate damages for ADMA, which is generally favorable. However, it carves out an uncapped indemnity obligation for specific third-party claims related to personal injury, illness, or death from product manufacture. This carve-out creates a significant, albeit specific, area of uncapped liability for ADMA, making the overall risk medium rather than low, as it's not a complete cap.","Except for the obligation of indemnity as set forth in Section 6.1 (c) with respect to claims by third parties for personal injury, illness or death (but not including property damage) resulting from the manufacture of the Product by BPC, aggregate damages for which ADMA shall be liable to Sanofi Pasteur hereunder, including without limitation costs of Source Plasma yield loss and/or rejected Batches, shall not exceed [***].",,
TYPE_052,TYPE_DISAGREEMENT,Uncapped Liability,"DUOSTECHNOLOGIESGROUP,INC_04_21_2009-EX-10.1-STRATEGIC ALLIANCE AGREEMENT",LOW,MEDIUM,1.0,0.9,"The clause imposes a mutual cap on liability for consequential damages, which is standard market practice and provides balanced protection for the signing party by excluding exposure to unpredictable, high-value indirect losses.","The clause generally excludes liability for special, indirect, consequential, exemplary, punitive, or incidental damages. However, it carves out an exception for breaches of Section 8, meaning that for breaches of Section 8, these types of damages are not excluded and could be uncapped. The risk level is medium because the specific content of Section 8 is unknown, and if Section 8 pertains to critical obligations like IP or confidentiality, the uncapped liability for these damages could represent a significant, albeit specific, exposure for the signing party.","EXCEPT IN CONNECTION WITH A BREACH BY EITHER PARTY OF SECTION 8, NEITHER PARTY WILL  BE LIABLE FOR ANY SPECIAL, INDIRECT, CONSEQUENTIAL, EXEMPLARY, PUNITIVE OR INCIDENTAL DAMAGES ARISING OUT OF OR  RELATED TO THIS AGREEMENT, HOWEVER CAUSED AND UNDER ANY THEORY OF LIABILITY (INCLUDING NEGLIGENCE), EVEN IF SUCH PARTY HAS BEEN ADVISED OF THE POSSIBILITY OF SUCH DAMAGES.",,
TYPE_054,TYPE_DISAGREEMENT,Uncapped Liability,ENERGOUSCORP_03_16_2017-EX-10.24-STRATEGIC ALLIANCE AGREEMENT,MEDIUM,HIGH,0.0,1.0,"The clause imposes a monetary cap on aggregate damages for most claims, which limits the signing party's potential recovery. While standard exclusions exist for gross negligence and willful misconduct, the presence of a specific dollar cap (represented by [***]) creates a risk that the signing party cannot recover full damages for standard breaches, making the term one-sided in favor of the drafter.","The clause explicitly carves out several significant areas from the general liability cap, including breaches of confidentiality, indemnification obligations, gross negligence, and willful misconduct. This means that for these critical areas, the signing party's liability is uncapped, exposing them to potentially unlimited financial risk. While some of these carve-outs (like willful misconduct) are common, the combination and breadth of uncapped liability for confidentiality breaches and indemnification obligations represent a significant exposure for the signing party.","EXCEPT IN THE CASE OF (a) ANY BREACH OF SECTION 10 (CONFIDENTIALITY), (b) THE PARTIES' OBLIGATIONS UNDER SECTION 12 (INDEMNIFICATION), (c) A PARTY'S GROSS NEGLIGENCE OR WILLFUL MISCONDUCT, OR (d) LIABILITY ARISING FROM EPIDEMIC DEFECTS (WHICH WILL BE SUBJECT TO THE LIMITATION SET FORTH IN SECTION 11.2(d)), IN NO EVENT WILL EITHER PARTY BE LIABLE UNDER THIS AGREEMENT, REGARDLESS OF THE FORM OF ANY CLAIM OR ACTION (WHETHER IN CONTRACT, NEGLIGENCE, STRICT LIABILITY OR OTHERWISE), FOR ANY (i) INDIRECT, PUNITIVE, INCIDENTAL, RELIANCE, SPECIAL, EXEMPLARY OR CONSEQUENTIAL DAMAGES, INCLUDING, BUT NOT LIMITED TO, LOSS OF BUSINESS, REVENUES, PROFITS OR GOODWILL, OR (ii) AGGREGATE DAMAGES IN EXCESS OF [***].",,
TYPE_082,TYPE_DISAGREEMENT,Uncapped Liability,UpjohnInc_20200121_10-12G_EX-2.6_11948692_EX-2.6_Manufacturing Agreement_ Supply Agreement,LOW,ERROR,0.95,0.0,"The clause establishes a clear, standard liability cap based on a multiple of payments made, which is a balanced and common market practice that limits the signing party's exposure to a predictable financial amount.",Unterminated string starting at: line 4 column 18 (char 800),"Except in the event of (i) Third Party Claims subject to a Party's indemnification obligations pursuant to Section 10.1, (ii) Third Party Claims subject to a Party's indemnification obligations pursuant to Section 10.2, (iii) the gross negligence, fraud or willful misconduct of a Party or its Personnel, (iv) a Party's willful breach of this Agreement, (v) a breach of Section 13 or (vi) customer liabilities pursuant to, and subject to the limitations set forth in, Section 2.5(e), neither Party's aggregate liability to the other Party (or its Personnel that are indemnitees under Section 10.1 or Section 10.2, as applicable) under this Agreement for the initial twelve (12) month period immediately following the Effective Date, and for any twelve (12) month period thereafter during the Term, shall exceed, on a cumulative basis, the amount that is one and one half (11∕2) times the aggregate amounts paid or payable pursuant to this Agreement in the preceding twelve (12) month period preceding the loss date by Customer to Manufacturer but solely with respect to the supply hereunder of Product (or Products) for which such corresponding liability arose (the ""Affected Products"") and not any other Products (or if, as of the time the liability arises, this Agreement has not been in effect for twelve (12) months, then the amounts paid or payable by Customer to Manufacturer hereunder during the period from the Effective Date until such time the liability arises, shall be annualized to a full twelve (12) months but solely with respect to the supply hereunder of the Affected Product(s) and not any other Products).",,
TYPE_037,TYPE_DISAGREEMENT,Uncapped Liability,2ThemartComInc_19990826_10-12G_EX-10.10_6700288_EX-10.10_Co-Branding Agreement_ Agency Agreement,LOW,MEDIUM,1.0,0.9,"The clause establishes a mutual exclusion of consequential damages and lost profits for both parties, which is a standard and balanced commercial practice that protects the signing party from unlimited liability exposure.","The clause generally excludes special, incidental, consequential damages, and lost profits for both parties, which is a common limitation. However, the carve-out for 'a breach of Section 11' means that for breaches of that specific section, these types of damages (which can be substantial and uncapped) are not excluded. Without knowing the content of Section 11, this presents an unknown but potentially significant uncapped liability exposure for the signing party, making it a MEDIUM risk.","EXCEPT IN THE EVENT OF A BREACH OF SECTION 11, NEITHER PARTY SHALL BE LIABLE FOR SPECIAL, INCIDENTAL OR CONSEQUENTIAL DAMAGES OR LOST PROFITS (HOWEVER ARISING, INCLUDING NEGLIGENCE) ARISING OUT OF OR IN CONNECTION WITH THIS AGREEMENT, EVEN IF THE PARTIES ARE AWARE OF THE POSSIBILITY OF SUCH DAMAGES.",,
TYPE_073,TYPE_DISAGREEMENT,Uncapped Liability,PlayboyEnterprisesInc_20090220_10-QA_EX-10.2_4091580_EX-10.2_Content License Agreement_ Marketing Agreement_ Sales-Purchase Agreement1,LOW,MEDIUM,1.0,0.9,"The clause establishes a mutual exclusion of consequential damages for both parties, which is standard market practice and provides balanced protection rather than exposing the signing party to disproportionate risk.","The clause excludes indirect, special, incidental, punitive, or consequential damages, which is generally favorable. However, it carves out breaches of confidentiality and indemnification obligations from this exclusion, meaning liability for these specific breaches could be uncapped and include all types of damages. This creates a potential for significant, uncapped exposure for the signing party in those areas, which warrants attention.","EXCEPT IN THE EVENT OF A BREACH OF SECTION 8 (CONFIDENTIALITY) OR  LIABILITY ARISING UNDER A PARTY'S INDEMNIFICATION OBLIGATIONS UNDER SECTION 12, IN NO  EVENT SHALL EITHER PARTY BE LIABLE FOR ANY INDIRECT, SPECIAL, INCIDENTAL, PUNITIVE OR  CONSEQUENTIAL DAMAGES ARISING OUT OF OR IN ANY WAY CONNECTED WITH THIS AGREEMENT OR  ANY MATTER RELATED HERETO, INCLUDING WITHOUT LIMITATION, LOST BUSINESS OR LOST PROFITS,  EVEN IF SUCH PARTY HAS BEEN ADVISED OF THE POSSIBILITY OF SUCH DAMAGES.",,
TYPE_081,TYPE_DISAGREEMENT,Uncapped Liability,"Sonos, Inc. - Manufacturing Agreement ",MEDIUM,HIGH,0.9,1.0,"The clause creates a one-sided liability exposure by excluding consequential damages for all breaches except for three specific categories (IP, Indemnity, Confidentiality). If the signing party breaches a different critical obligation (e.g., data security, service levels, or payment terms), they face no liability for the other party's lost profits or consequential damages, creating an imbalance where the drafter is protected from significant financial loss in most scenarios while the signing party retains full exposure for the excluded categories.","The clause explicitly carves out significant areas of liability (IP infringement, indemnity obligations, and confidentiality breaches) from the general limitation on incidental or consequential damages. This means that for these specific breaches, the signing party's liability for such damages is uncapped, creating a potentially high and undefined financial exposure.","EXCEPT IN THE EVENT OF A VIOLATION OF SECTION 3 (OWNERSHIP; GRANT OF RIGHTS: TRADEMARKS USAGE), OR FOR EACH PARTY'S OBLIGATIONS UNDER SECTION 11 (INDEMNITY), OR BREACH OF SECTION 12 (CONFIDENTIALITY), UNDER NO CIRCUMSTANCES WILL EITHER PARTY BE LIABLE TO THE OTHER UNDER ANY CONTRACT, STRICT LIABILITY, NEGLIGENCE OR OTHER LEGAL OR EQUITABLE THEORY, FOR ANY INCIDENTAL OR CONSEQUENTIAL DAMAGES OR LOST PROFITS IN CONNECTION WITH THE SUBJECT MATTER OF THIS AGREEMENT.",,
TYPE_041,TYPE_DISAGREEMENT,Uncapped Liability,AudibleInc_20001113_10-Q_EX-10.32_2599586_EX-10.32_Co-Branding Agreement_ Marketing Agreement_ Investment Distribution Agreement,LOW,MEDIUM,0.0,0.9,"The clause imposes a mutual cap on liability for indirect and consequential damages, which is standard market practice and provides balanced protection for the signing party against unlimited exposure.","The clause generally excludes indirect, incidental, special, or consequential damages, which is favorable. However, it carves out uncapped liability for indemnification obligations (which depend on Section 7.2) and, more significantly, for breaches of Section 11.4 (Nondisclosure). This means that while most liability is capped, the signing party could face uncapped liability for confidentiality breaches, which is a common carve-out but still represents a significant potential exposure.","EXCEPT TO THE EXTENT AWARDED TO A THIRD PARTY IN A JUDGMENT AGAINST WHICH A PARTY IS ENTITLED TO INDEMNIFICATION PURSUANT TO SECTION 7.2  [Indemnity], OR TO THE EXTENT ARISING OUT OF ANY BREACH OF SECTION 11.4  [Nondisclosure], NEITHER PARTY WILL BE LIABLE (WHETHER IN CONTRACT, WARRANTY, TORT (INCLUDING, BUT NOT LIMITED TO, NEGLIGENCE), PRODUCT LIABILITY OR OTHER THEORY), TO THE OTHER PARTY OR ANY OTHER PERSON OR ENTITY FOR COST OF COVER OR FOR ANY INDIRECT, INCIDENTAL, SPECIAL OR CONSEQUENTIAL DAMAGES (INCLUDING WITHOUT LIMITATION DAMAGES FOR LOSS OF PROFIT, REVENUE, BUSINESS OR DATA) ARISING OUT OF THIS AGREEMENT, EVEN IF SUCH PARTY HAS BEEN ADVISEDOF THE POSSIBILITY OF SUCH COSTS OR DAMAGES.",,
TYPE_051,TYPE_DISAGREEMENT,Uncapped Liability,DIVERSINETCORP_03_01_2012-EX-4-RESELLER AGREEMENT,HIGH,MEDIUM,1.0,0.9,"The clause completely excludes liability for consequential and commercial damages regardless of the breach type or negligence, leaving the signing party with no recourse for significant business losses that are a foreseeable result of the product's failure.","This clause limits the drafter's (Diversinet's) liability for indirect, special, incidental, or consequential damages. While it does not explicitly state that the signing party's liability is uncapped, it creates an imbalance where the drafter is protected from certain types of damages, which is a common but one-sided limitation. The signing party, as the counterparty, would likely face similar limitations on their ability to recover these types of damages from Diversinet, making it a moderate risk as it restricts potential recovery for significant losses.","EXCEPT TO THE EXTENT DIRECT FORESEEABLE DAMAGES, IN NO EVENT SHALL DIVERSINET BE LIABLE FOR ANY INDIRECT,  SPECIAL, INCIDENTAL OR CONSEQUENTIAL DAMAGES (INCLUDING WITHOUT LIMITATION ANY COMMERCIAL DAMAGES OR  LOSSES) AS A RESULT OF THE USE, SALE OR DISTRIBUTION OF THE BUNDLED PRODUCT, WHETHER BY WAY OF A LEGAL  THEORY OF CONTRACT, TORT (INCLUDING NEGLIGENCE), PRODUCT LIABILITY, STRICT LIABILITY, OR ANY OTHER THEORY,  EVEN IF DIVERSINET HAS BEEN INFORMED OF THE POSSIBILITY OF SUCH DAMAGES.",,
TYPE_084,TYPE_DISAGREEMENT,Uncapped Liability,VITAMINSHOPPECOMINC_09_13_1999-EX-10.26-SPONSORSHIP AGREEMENT,LOW,MEDIUM,1.0,0.9,"The clause establishes a mutual liability cap based on fees paid, which is a standard commercial practice that protects the signing party from unlimited damages exposure.","The clause generally caps liability for both parties, which is a common and often favorable term for the signing party (Client). However, the explicit exceptions in Sections 13(a) and 13(b) mean that liability for those specific breaches is uncapped. Without knowing the content of those sections, there's a potential for significant, undefined exposure for the Client, making it a medium risk. If those sections relate to critical obligations like IP infringement or confidentiality, the risk could be higher.","EXCEPT UNDER SECTIONS 13(a) AND 13(b), THE LIABILITY OF EITHER                  PARTY FOR DAMAGES OR ALLEGED DAMAGES HEREUNDER, WHETHER IN                  CONTRACT, TORT OR ANY OTHER LEGAL THEORY, IS LIMITED TO, AND                  WILL NOT EXCEED, THE AMOUNTS TO BE PAID BY CLIENT TO EXCITE                  HEREUNDER.",,
TYPE_056,TYPE_DISAGREEMENT,Uncapped Liability,EuromediaHoldingsCorp_20070215_10SB12G_EX-10.B(01)_525118_EX-10.B(01)_Content License Agreement,LOW,MEDIUM,1.0,0.9,"The clause establishes a mutual cap on liability for consequential and indirect damages, which is standard market practice and balanced as it applies to 'either party' rather than being one-sided.","The clause carves out IP infringement from the general exclusion of special, indirect, consequential, punitive, or incidental damages. This means that for IP infringement claims, the signing party's liability for these types of damages is uncapped, which represents a significant potential exposure. While a common carve-out, it still presents a higher risk than a clause with a full cap on all damages.","Except with respect to any claim or liability arising from an infringement of any third party intellectual property right, in no event shall either party be liable for any special, indirect, consequential, punitive or incidental damages of any kind.",,
TYPE_086,TYPE_DISAGREEMENT,Uncapped Liability,WEBHELPCOMINC_03_22_2000-EX-10.8-HOSTING AGREEMENT,HIGH,MEDIUM,0.95,0.9,"The clause imposes a broad, uncapped exclusion of liability for consequential and indirect damages (including lost profits) without any stated monetary cap or exceptions for gross negligence or willful misconduct, leaving the signing party with significant financial exposure if the service provider fails to perform.","The clause generally limits eGain's liability for various types of damages, which is common. However, it explicitly excludes liability for infringement claims, meaning eGain's liability for such claims is uncapped. While this is a carve-out for a specific type of breach, it still represents an uncapped liability for the drafter (eGain) in that specific area, which is a positive for the customer. However, the customer's own liability is not addressed, making it one-sided in favor of the customer for this specific carve-out, but the overall clause is still a limitation of liability for eGain.","EXCLUDING LIABILITY FOR INFRINGEMENT CLAIMS AS DISCUSSED IN SECTION 9 OF THIS AGREEMENT, IN NO EVENT SHALL eGAIN BE LIABLE TO CUSTOMER FOR CONSEQUENTIAL, EXEMPLARY, INDIRECT, SPECIAL OR INCIDENTAL DAMAGES (INCLUDING, WITHOUT LIMITATION, LOST PROFITS), OR BE LIABLE TO ANY THIRD PARTY FOR ANY DAMAGES WHATSOEVER, EVEN IF eGAIN HAS BEEN ADVISED OF THE POSSIBILITY OF SUCH DAMAGES.",,
TYPE_061,TYPE_DISAGREEMENT,Uncapped Liability,IMMUNOMEDICSINC_08_07_2019-EX-10.1-PROMOTION AGREEMENT,LOW,MEDIUM,1.0,0.9,"The clause establishes a clear monetary cap on aggregate liability for all causes of action, which is a standard and favorable protection for the signing party against unlimited exposure.","The clause generally caps liability for both parties, which is a positive for the signing party. However, it carves out uncapped liability for breaches of Section 9.1 (which is undefined in the provided text but often relates to confidentiality or IP) and for gross negligence or willful misconduct. While gross negligence and willful misconduct are common carve-outs, the uncapped liability for a specific section (9.1) introduces an unknown but potentially significant risk, depending on the obligations within that section. This makes it a medium risk as it's not fully balanced due to the specific carve-out, but not entirely one-sided either.","FURTHER, SUBJECT TO AND WITHOUT LIMITING THE INDEMNIFICATION OBLIGATIONS OF EACH PARTY WITH RESPECT TO THIRD PARTY ACTIONS UNDER SECTIONS 12.1 AND 12.2, AND EXCEPT WITH RESPECT TO LIABILITY ARISING FROM BREACH OF SECTION 9.1 BY A PARTY OR ARISING FROM THE GROSS NEGLIGENCE OR WILLFUL MISCONDUCT OF A PARTY, EACH PARTY'S AGGREGATE LIABILITY TO THE OTHER PARTY FOR ALL CASES AND CONTROVERSIES ARISING OUT OF THE SUBJECT MATTER OF THIS AGREEMENT, REGARDLESS OF THE CAUSE OF ACTION AND WHETHER BROUGHT IN CONTRACT, TORT (INCLUDING NEGLIGENCE), STRICT LIABILITY OR OTHERWISE, WILL BE LIMITED TO $[***].",,
TYPE_045,TYPE_DISAGREEMENT,Uncapped Liability,BLUEFLYINC_03_27_2002-EX-10.27-e-business Hosting Agreement,LOW,MEDIUM,1.0,0.9,"The clause establishes a mutual cap on liability for consequential damages, which is standard market practice and balanced as it applies to both parties equally rather than exposing the signing party to unlimited risk.","The clause generally limits liability for special, incidental, indirect, and consequential damages for both parties. However, it carves out an exception for the Customer's failure to pay, meaning the Customer's liability for non-payment is uncapped, which is a common but still a specific uncapped liability for the signing party.","In no event will either party be liable to the other for special,       incidental, or indirect damages or for any consequential damages       (including lost profits or savings), even if they are informed of the       possibility; provided that this Section 10 does not apply to Customer's       failure to pay any amounts owing to IBM under this Agreement (including       amounts owing for Services that would have been rendered but for       Customer's breach of this Agreement).",,
TYPE_062,TYPE_DISAGREEMENT,Uncapped Liability,"IOVANCEBIOTHERAPEUTICS,INC_08_03_2017-EX-10.1-STRATEGIC ALLIANCE AGREEMENT",MEDIUM,HIGH,0.9,1.0,"While the clause excludes consequential damages for general breaches, it explicitly carves out an exception for IP and confidentiality breaches, leaving the signing party exposed to uncapped liability for these specific high-risk areas, which deviates from a fully balanced liability cap.","The clause explicitly carves out several significant areas from the general limitation on liability for special, punitive, incidental, indirect, or consequential damages. This means that for indemnification obligations, breaches of confidentiality and IP, gross negligence, or willful misconduct, the signing party's liability for these types of damages is uncapped. This creates substantial and potentially unlimited financial exposure for the signing party in critical areas, which is a high risk.","NEITHER LBIO NOR MD ANDERSON, NOR ANY OF THEIR AFFILIATES, NOR ANY OF THEIR RESPECTIVE DIRECTORS, OFFICERS, MEMBERS OR EMPLOYEES, SHALL HAVE ANY LIABILITY OF ANY TYPE, FOR ANY SPECIAL, PUNITIVE, INCIDENTAL, INDIRECT OR CONSEQUENTIAL DAMAGES, INCLUDING THE LOSS OF OPPORTUNITY, LOSS OF USE, OR LOSS OF REVENUE OR PROFIT, IN CONNECTION WITH OR ARISING OUT OF THIS AGREEMENT OR ANY STUDY ORDER; PROVIDED, THAT, THE FOREGOING DISCLAIMER SHALL NOT APPLY WITH RESPECT TO (1) A PARTY'S INDEMNIFICATION OBLIGATIONS, (2) A PARTY'S BREACH OF ITS OBLIGATIONS UNDER THIS AGREEMENT WITH RESPECT TO CONFIDENTIALITY AND NON-USE OR INTELLECTUAL PROPERTY-RELATED MATTERS OR (3) A PARTY'S GROSS NEGLIGENCE OR WILLFUL MISCONDUCT.",,
TYPE_074,TYPE_DISAGREEMENT,Uncapped Liability,REGANHOLDINGCORP_03_31_2008-EX-10-LICENSE AND HOSTING AGREEMENT,MEDIUM,HIGH,0.9,1.0,"The exclusion of liability caps is triggered specifically by a breach of LMG's obligations under Section 3.8, creating a one-sided exposure where the signing party (likely LMG) faces uncapped liability for this specific breach while the counterparty retains the benefit of the cap for other breaches.","The clause carves out significant exceptions to the limitation of liability, specifically for indemnification obligations (except for one section), wrongful termination by LMG, willful misconduct, gross negligence, and breach of LMG's obligations under Section 3.8. These exceptions mean that LMG's liability for these events is uncapped, which represents a high risk for LMG as the signing party, as it could face unlimited damages in these scenarios.","Neither party shall be liable to the other pursuant to this Agreement for any amounts representing loss of profit, loss of business or indirect, consequential, exemplary, or punitive damages of the other party.  The foregoing shall not limit the indemnification, defense and hold harmless obligations set forth in this Agreement other than those set forth in Section 5.4 and shall not apply with respect to damages or losses arising from the wrongful termination of this Agreement by LMG, willful misconduct, gross negligence or breach of LMG's obligations under Section 3. 8.",,
TYPE_071,TYPE_DISAGREEMENT,Uncapped Liability,PenntexMidstreamPartnersLp_20150416_S-1A_EX-10.4_9042833_EX-10.4_Transportation Agreement,LOW,MEDIUM,0.95,0.9,"The clause establishes a mutual limitation on liability for consequential and indirect damages, which is standard market practice and protects the signing party from unlimited exposure to unpredictable losses.","While the clause generally excludes consequential, incidental, punitive, exemplary, or indirect damages, the carve-out for third-party indemnification claims means that the signing party could still be liable for these types of damages if they are required to pay them to a third party and the matter is subject to indemnification. This creates a potential for uncapped liability in specific scenarios, which is a moderate risk.","NO PARTY SHALL BE LIABLE FOR CONSEQUENTIAL, INCIDENTAL, PUNITIVE, EXEMPLARY OR INDIRECT DAMAGES, LOST PROFITS OR OTHER BUSINESS INTERRUPTION DAMAGES, BY STATUTE, IN TORT OR CONTRACT, OR OTHERWISE; PROVIDED, HOWEVER, THAT THIS LIMITATION SHALL NOT LIMIT A PARTY'S RIGHT TO RECOVERY HEREUNDER FOR ANY SUCH DAMAGES TO THE EXTENT SUCH PARTY IS REQUIRED TO PAY SUCH DAMAGES TO A THIRD PARTY IN CONNECTION WITH A MATTER FOR WHICH SUCH PARTY IS OTHERWISE ENTITLED TO INDEMNIFICATION HEREUNDER",,
TYPE_083,TYPE_DISAGREEMENT,Uncapped Liability,"VAPOTHERM, INC. - Manufacturing and Supply Agreement",LOW,MEDIUM,0.95,0.9,"The clause establishes a mutual limitation on liability for indirect and consequential damages, which is standard market practice and provides balanced protection for the signing party by capping exposure to foreseeable direct losses.","While the clause generally limits liability for indirect, consequential, or special damages, it explicitly carves out indemnification obligations. This means that if the signing party has an obligation to indemnify the other party, their liability for such indemnifiable losses could be uncapped, depending on the scope of 'Indemnifiable Loss' and the specific indemnification provisions elsewhere in the contract. This presents a potential for significant, uncapped liability that warrants careful review of the indemnification section.","No party will be liable to any other for any indirect, consequential, or special damages or for loss of profits. This limitation does not, however, apply to any obligation of either party to indemnify the other in connection with any Indemnifiable Loss.",,
TYPE_065,TYPE_DISAGREEMENT,Uncapped Liability,KitovPharmaLtd_20190326_20-F_EX-4.15_11584449_EX-4.15_Manufacturing Agreement,LOW,MEDIUM,0.95,0.9,"The clause explicitly preserves liability for fraud and specific breaches (Article 7), ensuring the signing party retains full recourse for these critical issues rather than being subject to a liability cap. This is standard market practice that protects the signing party's interests.","This clause carves out specific liabilities from any general limitation of liability, meaning that liability for 'fraud' and 'breach by a Party of the provisions of Article 7' (which would need to be reviewed) is uncapped. While fraud is a common carve-out, the uncapped liability for 'breach of Article 7' could expose the signing party to significant, undefined risk depending on the content of Article 7. This warrants a review of Article 7 to understand the full scope of potential uncapped liability.","Nothing in this Section ​8.7 shall operate to limit or exclude any liability under Section ​8.5 with respect to a Claim, or for fraud, or for breach by a Party of the provisions of Article ​7.",,
TYPE_058,TYPE_DISAGREEMENT,Uncapped Liability,FuelcellEnergyInc_20191106_8-K_EX-10.1_11868007_EX-10.1_Development Agreement,LOW,MEDIUM,0.95,0.0,"The clause imposes uncapped liability only for gross negligence or willful misconduct, which is standard market practice and legally appropriate; it explicitly applies to 'each Party' making it mutual rather than one-sided, and includes a carve-out preventing indemnification for the other party's own misconduct.","The clause uncaps liability for gross negligence, willful misconduct, and legal obligations to third parties. While uncapped liability for gross negligence and willful misconduct is common, the inclusion of 'legal obligations to third parties' without further qualification could expose the signing party to broader uncapped liability than typically seen, depending on the nature of the contract and potential third-party claims. This warrants attention as it could be interpreted broadly.","Notwithstanding anything to the contrary in this Agreement, each Party will bear full responsibility, without limit, for the following:

(i) Gross Negligence or Willful Misconduct attributable to its personnel, and, in no event, will a Party be required to release or indemnify the other Party for Gross Negligence or Willful Misconduct attributable to the other Party; and

(ii) its legal obligations to third parties wherein nothing in this Agreement is intended to impair a party's contribution and indemnity rights under law with respect to third party claims.",,
