review_id,review_type,clause_type,contract,qwen_label,gemini_label,qwen_confidence,gemini_confidence,qwen_reason,gemini_reason,clause_text,final_label,notes
FLIP_114,HIGH_LOW_FLIP,Irrevocable Or Perpetual License,VERICELCORP_08_06_2019-EX-10.10-SUPPLY AGREEMENT,HIGH,LOW,1.0,1.0,"The clause grants the counterparty (Vericel) a permanent, royalty-free license that triggers automatically upon expiration of the royalty term, permanently stripping the signing party of future revenue rights and control over the licensed product in that country without any negotiation or compensation mechanism.","This clause is highly favorable to the signing party (Vericel) as it grants a perpetual, irrevocable, fully paid-up, and royalty-free license after the royalty term expires. This significantly reduces long-term financial obligations and provides certainty of use.","Following expiration of the Royalty Term (as defined in the License Agreement) for any Licensed Product in a given country, the license granted to Vericel under Section 9.1 of this Agreement with respect to such Licensed Product in such country shall automatically become fully paid-up, perpetual, irrevocable and royalty-free.",,
FLIP_103,HIGH_LOW_FLIP,Irrevocable Or Perpetual License,CytodynInc_20200109_10-Q_EX-10.5_11941634_EX-10.5_License Agreement,HIGH,LOW,1.0,1.0,"The clause permanently strips the drafter of the ability to terminate the license or collect future royalties, creating a significant, one-sided loss of future revenue and control that is heavily favorable to the signing party at the drafter's expense.","This clause grants the signing party a perpetual, irrevocable, fully-paid, and royalty-free license after the royalty term expires. This is highly favorable to the signing party, ensuring continued use of the licensed product without further cost or risk of termination.","Following the expiration of the Royalty Term with respect to the Licensed Product, the licenses granted under Section 2.1 with respect to such Licensed Product in the Field and the Territory shall be non-exclusive, perpetual, irrevocable, fully-paid and royalty-free.",,
FLIP_107,HIGH_LOW_FLIP,Irrevocable Or Perpetual License,HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement,HIGH,LOW,0.95,1.0,"The clause permanently locks the signing party into an irrevocable license grant upon expiration of the term, stripping them of the ability to terminate, renegotiate, or reclaim rights even if the business relationship ends or the licensed technology becomes obsolete, creating a disproportionate and permanent burden.","From the perspective of the signing party (the licensee), a perpetual, fully-paid, royalty-free, and irrevocable license is highly favorable. It ensures continued use of the licensed rights without further payment or risk of termination, which is a significant benefit.","Following the expiration of the Term pursuant to clause (a) (but not clause (b)) of Section 12.1.1, the grants in Section 5.1.3 shall become non-exclusive, fully-paid, royalty-free and irrevocable.",,
FLIP_108,HIGH_LOW_FLIP,Irrevocable Or Perpetual License,"IOVANCEBIOTHERAPEUTICS,INC_08_03_2017-EX-10.1-STRATEGIC ALLIANCE AGREEMENT",HIGH,LOW,0.0,1.0,"The signing party (LBIO) receives a perpetual, royalty-free license with sub-licensing rights to all data generated by MD Anderson, creating a significant, one-sided transfer of value and control that permanently locks the drafter's assets into the signing party's hands without ongoing compensation or time limits.","The clause grants LBIO a perpetual, royalty-free, and sublicensable license to valuable data generated by MD Anderson. This is highly favorable to LBIO, providing long-term, unrestricted use of critical data for regulatory submissions and other purposes.","MD Anderson also grants LBIO a non-exclusive, royalty free, perpetual license (with rights to sub-license) under, in and to any and all data generated by MD Anderson in conducting studies of TILs in double refractory melanoma outside of the Collaboration and as of the Effective Date, and LBIO shall have unrestricted rights to use such double refractory melanoma data in governmental and regulatory submissions, including submissions that may become public.",,
FLIP_106,HIGH_LOW_FLIP,Irrevocable Or Perpetual License,FIBROGENINC_10_01_2014-EX-10.11-COLLABORATION AGREEMENT,HIGH,LOW,0.95,1.0,"The clause grants the drafter (FG) an irrevocable, royalty-free license to any independent inventions Astellas creates using FG's confidential information. This creates a significant risk of losing ownership rights to Astellas' own future innovations without compensation, effectively allowing the drafter to free-ride on the signing party's independent R&D efforts.","The clause grants the signing party (FG) an irrevocable, royalty-free license to intellectual property developed independently by Astellas, which is highly favorable to FG as it secures long-term, cost-free access to potentially valuable IP.","Notwithstanding Section 14.1, in the event that Astellas develops, completely independently from any FG Technology and/or any other FG materials, confidential information, intellectual property or other related information provided by or on behalf of FG to Astellas under this Agreement or any other agreement between FG and Astellas relating to the subject matter hereof, any inventions or intellectual property rights related to the Field or the Expanded Field, [ * ], Astellas shall own such intellectual property and hereby grants to FG and its Sublicensees a non-exclusive, royalty-free, irrevocable license to such intellectual property for the FG Territory.",,
FLIP_111,HIGH_LOW_FLIP,Irrevocable Or Perpetual License,NICELTD_06_26_2003-EX-4.5-OUTSOURCING AGREEMENT,HIGH,LOW,0.95,1.0,"The clause grants a perpetual license for the Contractor's proprietary manufacturing methods without a defined term or termination mechanism, permanently stripping the Contractor of the ability to revoke access to their own IP even if the commercial relationship ends or the contract is breached.","From the perspective of NICE (the signing party), this clause grants a perpetual license to use the Contractor's proprietary manufacturing methods. This is highly favorable to NICE, as it secures long-term access to critical intellectual property without ongoing fees or restrictions, enhancing NICE's operational independence and reducing future dependency on the Contractor.","Notwithstanding the aforesaid, it is agreed that any           manufacturing methods applied by Contractor, which are Contractor's           Proprietary Information, may be used by NICE itself (including its           Affiliates) (but may not be transferred/disclosed to any third party)           and by signing this Agreement Contractor hereby grants NICE a           personal, non exclusive, non transferable, perpetual license to use           such manufacturing methods.",,
FLIP_104,HIGH_LOW_FLIP,Irrevocable Or Perpetual License,ENERGOUSCORP_03_16_2017-EX-10.24-STRATEGIC ALLIANCE AGREEMENT,HIGH,LOW,0.0,0.0,"The grant is explicitly irrevocable and perpetual (implied by 'during the Term' combined with 'irrevocable' in a license context where termination rights are often limited), granting the signing party (DIALOG) a permanent, worldwide right to use all IP without the ability to revoke, while also being royalty-bearing which creates a continuous financial obligation that persists regardless of the license's utility or the term's duration.","The clause grants the signing party (DIALOG) an irrevocable and worldwide license, which is highly favorable as it provides long-term, broad rights to use the Product IP. The sub-licensable nature further enhances flexibility. While royalty-bearing, this is a common and manageable aspect of such licenses. The 'during the Term' limitation is standard and expected.","Subject to the restrictions set out in Section 2.2, ENERGOUS hereby grants to DIALOG a non-exclusive (subject to Section 2.5), irrevocable, worldwide, sub-licensable (solely in accordance with Section 2.4), royalty-bearing license during the Term under all Product IP to:",,
FLIP_105,HIGH_LOW_FLIP,Irrevocable Or Perpetual License,ENTRUSTINC_07_24_1998-EX-10.5-STRATEGIC ALLIANCE AGREEMENT,HIGH,LOW,0.95,1.0,"The signing party (Nortel) receives an irrevocable and perpetual license that cannot be transferred or assigned, locking them into a specific relationship with Entrust while preventing them from monetizing or restructuring the license rights. Additionally, the 'royalty-free' and 'worldwide' scope grants broad usage rights without ongoing compensation to the licensor, creating a significant, one-sided benefit for the signing party that is heavily weighted in their favor compared to standard market practices.","The clause grants an irrevocable, royalty-free, worldwide license to the signing party (Nortel), which is highly favorable as it ensures long-term, cost-free use of the licensed technology without geographic restrictions. While non-exclusive, this is standard for many technology licenses and does not diminish the significant benefits of the other terms for the signing party.","Subject to the terms and               -----------------------------------                           conditions of this Agreement, Entrust, to the extent of its legal right to do so, hereby grants to Nortel, under the Entrust Patents, an irrevocable, non- transferable, non-assignable, indivisible, non-exclusive, royalty-free, worldwide license for Licensed Products and Licensed Services.",,
FLIP_109,HIGH_LOW_FLIP,Irrevocable Or Perpetual License,MACROGENICSINC_08_02_2013-EX-10-COLLABORATION AGREEMENT,HIGH,LOW,0.95,1.0,"The clause grants a perpetual, irrevocable license to the counterparty (MacroGenics) over all clinical data generated by the signing party (Green Cross). This permanently strips the signing party of control over its own data, preventing future commercialization, licensing to others, or repurposing of the data for other research, creating a significant and irreversible loss of asset value.","From the perspective of the party signing the contract (MacroGenics), a perpetual and sublicensable license for critical data is highly favorable, providing long-term rights and flexibility for commercialization without ongoing royalty obligations.","Subject to the terms and conditions of this Agreement, Green Cross hereby grants to MacroGenics a non- exclusive, royalty-free, perpetual license, with the right to grant and authorize the grant of sublicenses, to use all Clinical Data and any data generated by Green Cross or any of its representatives or independent contractors pursuant to its performing its responsibilities under this Agreement for the research, Development, manufacture Commercialization and sales of MGAH22 and Products by MacroGenics outside the Territory and for MacroGenics to exercise its rights and fulfill its obligations under this Agreement.",,
FLIP_098,HIGH_LOW_FLIP,Irrevocable Or Perpetual License,AgapeAtpCorp_20191202_10-KA_EX-10.1_11911128_EX-10.1_Supply Agreement,HIGH,LOW,0.9,0.9,"The clause creates an indefinite exclusivity commitment that persists forever as long as the customer meets purchase targets, removing any natural termination point for the exclusivity obligation and potentially locking the customer into a long-term dependency without a defined end date.","The clause grants exclusive rights to the Customer, which is the signing party. This is highly favorable as it protects the Customer's market position for the specified term and potentially indefinitely, provided minimum purchase requirements are met.",The Manufacturer grants exclusive rights to the Customer for the term of ten (10) years from the date of the signing of this agreement and for an indefinite period upon the customer fulfilling the minimum annual purchase requirement as listed in Schedule B. of this agreement.,,
FLIP_112,HIGH_LOW_FLIP,Irrevocable Or Perpetual License,RemarkHoldingsInc_20081114_10-Q_EX-10.24_2895649_EX-10.24_Content License Agreement,HIGH,LOW,1.0,1.0,"The grant is explicitly perpetual, exclusive, and irrevocable, which permanently strips the signing party (HSWI) of the ability to terminate the license, switch providers, or re-license the content to others, creating a significant and permanent loss of control over the asset.","From the perspective of the party signing the contract (HSWI), receiving a perpetual, exclusive, and irrevocable license for content is highly favorable. It grants maximum rights and control over the licensed material without fear of termination or competition from the licensor.","The term of the license for the Content delivered to HSWI as part of the Affinities, and the Affinities themselves, shall be perpetual, Exclusive, and irrevocable.",,
FLIP_100,HIGH_LOW_FLIP,Irrevocable Or Perpetual License,ArmstrongFlooringInc_20190107_8-K_EX-10.2_11471795_EX-10.2_Intellectual Property Agreement,HIGH,LOW,0.95,1.0,"The clause grants a perpetual license for Copyrights, Know-How, and Patents that cannot be terminated even if the agreement ends, creating a permanent, one-sided loss of control over intellectual property assets for the signing party.","From the perspective of the party signing the contract (the licensee), a perpetual license for Copyrights, Know-How, and Patents is highly favorable as it grants long-term, unrestricted use of valuable intellectual property, reducing future licensing costs and uncertainties.","Unless earlier terminated pursuant to the provisions hereof, the term of this Agreement and the licenses and other grants of rights (and related obligations) under this Agreement shall (i) with respect to the Arizona Licensed Trademarks, be for the Arizona Trademark License Term, (ii) with respect to the Diamond Licensed Trademarks, be for the Diamond Trademark License Term, (iii) with respect to the Phase- Out Marks, be for the term set forth in Section 6.6, and (iv) with respect to Copyrights, Know-How and Patents, be in perpetuity.",,
FLIP_101,HIGH_LOW_FLIP,Irrevocable Or Perpetual License,"Array BioPharma Inc. - LICENSE, DEVELOPMENT AND COMMERCIALIZATION AGREEMENT",HIGH,LOW,1.0,1.0,"The clause grants the signing party (Ono) permanent, irrevocable, and royalty-free rights to commercialize the products indefinitely after the agreement expires. This permanently strips the drafter of future revenue streams and control over their intellectual property, creating a disproportionate benefit for the signing party that is typically unfavorable to the drafter.","This clause is highly favorable to the signing party (Ono) as it grants perpetual, irrevocable, royalty-free, and sublicensable rights upon expiration of the agreement, ensuring continued use and commercialization of the products without further cost or restriction. This significantly reduces future risk and cost for Ono.","Upon expiration of this Agreement, the licenses granted to Ono under Section 2.1 shall become non-exclusive, fully paid- up, irrevocable, perpetual, royalty free licenses, with sublicensing rights, to Develop, Manufacture, and/or Commercialize the Products in the Ono Territory.",,
FLIP_113,HIGH_LOW_FLIP,Irrevocable Or Perpetual License,RevolutionMedicinesInc_20200117_S-1_EX-10.1_11948417_EX-10.1_Development Agreement,HIGH,LOW,1.0,1.0,"The clause permanently transfers all rights to the counterparty (Sanofi) without future royalties or the ability to revoke the license, creating a significant, one-sided loss of asset control and future revenue potential for the signing party.","From the perspective of the party signing the contract (Sanofi, the licensee), this clause is highly favorable as it grants a perpetual, irrevocable, fully paid-up, and royalty-free license upon agreement expiration, which is a significant benefit and reduces future obligations.","Upon expiration of this Agreement, the licenses granted to Sanofi under Section 3.1 will become fully paid up, royalty free, perpetual and irrevocable.",,
FLIP_102,HIGH_LOW_FLIP,Irrevocable Or Perpetual License,AtnInternationalInc_20191108_10-Q_EX-10.1_11878541_EX-10.1_Maintenance Agreement,HIGH,LOW,0.0,1.0,"The clause grants the counterparty (AT&T) an extremely broad, perpetual, and irrevocable license to use, modify, and exploit the Vendor's intellectual property, including third-party IP, without compensation. This effectively transfers ownership-like rights to the counterparty and its customers, stripping the Vendor of control over their IP and creating significant long-term exposure.","This clause grants a broad, perpetual, worldwide, royalty-free, and sublicensable license to AT&T (the signing party) for intellectual property necessary to operate cell sites or receive the full benefit of the work. This is highly favorable to the signing party, providing extensive rights and flexibility without ongoing cost.","Vendor hereby grants and promises to grant and have granted to AT&T and its Affiliates a royalty-free, nonexclusive, sublicensable, assignable, transferable, irrevocable, perpetual, world- wide license in and to any applicable Intellectual Property Rights of Vendor to use, copy, modify, distribute, display, perform, import, make, sell, offer to sell, and exploit (and have others do any of the foregoing on or for AT&T's or any of its customers' behalf or benefit) any Intellectual Property Rights of Vendor or any third party that are not included in Material or Paid-For Development but necessary to operate the Cell Sites or receive the full benefit of the Work.",,
FLIP_117,HIGH_LOW_FLIP,License Grant,EtonPharmaceuticalsInc_20191114_10-Q_EX-10.1_11893941_EX-10.1_Development Agreement,HIGH,LOW,0.0,1.0,"The clause grants ETON an exclusive license that explicitly includes exclusivity against the drafter (Aucta) itself within the Territory. This creates a significant risk for ETON as it locks them into a single source for the Products and related IP, preventing them from sourcing alternatives or engaging with other providers for the same technology in that region, which severely limits their operational flexibility and bargaining power.","From the perspective of ETON (the signing party), this clause grants an exclusive license, which is highly favorable as it prevents Aucta from competing with ETON in the specified territory for the licensed products and IP. This provides ETON with a strong market position.","Aucta, for itself and its Affiliates, hereby grants to ETON in accordance with the terms and conditions of this Agreement, an exclusive (even as to and against Aucta in the Territory) right and license, including the right to sublicense, to the Products (or any components thereof), Dossiers, and all current and future Aucta Background Intellectual Property that is owned or controlled by Aucta or its Affiliates for ETON to develop, manufacture, import, use, promote, distribute, market, advertise, offer for sale or sell (collectively, ""Market"") the Products in and for the Territory.",,
FLIP_116,HIGH_LOW_FLIP,License Grant,BIOAMBERINC_04_10_2013-EX-10.34-DEVELOPMENT AGREEMENT (1),HIGH,LOW,0.9,1.0,"The signing party (Cargill) receives an exclusive, worldwide, royalty-free license with unlimited sublicensing rights for 'Improvements' outside the defined Field. This grants the signing party broad, perpetual control over the licensor's future innovations without compensation, creating a significant risk of losing the licensor's ability to commercialize their own technology in related areas and potentially locking the licensor out of their own market.","From the perspective of Cargill (the signing party and licensee), this clause grants a highly favorable, broad, and unrestricted license. It is exclusive, worldwide, royalty-free, and includes an unlimited right to sublicense, which provides significant commercial flexibility and value to Cargill.","Bioamber hereby grants Cargill, and Cargill hereby accepts, an exclusive, worldwide, royalty-free license with an unlimited right to  sublicense under and to Bioamber Improvements for use outside the Field during the term of this Development Agreement.",,
FLIP_119,HIGH_LOW_FLIP,License Grant,NakedBrandGroupInc_20150731_POS AM (on S-1)_EX-10.75_9196027_EX-10.75_Endorsement Agreement,LOW,HIGH,0.95,1.0,"The exclusivity is granted to the signing party (Naked) rather than imposed upon them, and the scope is clearly limited to specific products and the defined Territory, which is a standard and favorable arrangement for a licensee.","This clause grants Naked an exclusive right and license to use a broad range of Athlete's identifying attributes and multimedia assets for the promotion and sale of Naked Products within the Territory. This significantly restricts the Athlete's ability to license or use their own image and likeness for other products or services, even if unrelated to Naked's specific product line, within the defined territory. The scope of 'Wade Image' is very broad, encompassing virtually all identifying attributes, which creates a heavily one-sided arrangement benefiting Naked and limiting the Athlete's commercial opportunities.","During the Term and subject to the limitations set forth in this Agreement, Naked shall have an exclusive right and license in the Territory to use Athlete's name, nickname, initials, autograph, image, likeness, photographs, biographical details, facsimile signature, voice, videos, electronic media depictions, any words, symbols or other depictions, as well as any other identifying attributes that would identify Athlete to the public, including any trade mark(s), copyrights which Wade has, as set forth on Schedule A attached hereto, and all multimedia assets that Wade owns or has right to use (collectively, the ""Wade Image"") solely for the advertising, endorsement, promotion, or sale of the Naked Products (including the Wade Products) in the Territory as follows:",,
FLIP_118,HIGH_LOW_FLIP,License Grant,GluMobileInc_20070319_S-1A_EX-10.09_436630_EX-10.09_Content License Agreement1,LOW,HIGH,0.95,0.9,"This is a standard and expected restriction in a license agreement, clearly defining the scope of the grant by explicitly prohibiting the licensee from creating derivative works or competing products. It protects the licensor's intellectual property without imposing unusual or disproportionate burdens on the licensee beyond the normal boundaries of a limited license.","This clause severely restricts the licensee's ability to use the licensed property (PSM or the Property) for any purpose beyond what is specifically granted for 'Wireless Products'. It explicitly denies the licensee the right to develop, manufacture, reproduce, distribute, sell, or exploit any other products based on the licensed property, which is a significant limitation on potential business expansion or innovation for the licensee.","Except as otherwise specifically stated herein with respect to the Wireless Products, Licensee shall have no right to develop, manufacture, reproduce, distribute, sell or exploit any other products based on the PSM or the Property.",,
FLIP_121,HIGH_LOW_FLIP,License Grant,WebmdHealthCorp_20050908_S-1A_EX-10.7_1027007_EX-10.7_Content License Agreement,HIGH,LOW,0.9,0.9,"The clause grants the drafter (Emdeon) an expansive right to distribute the signing party's content to third parties verbatim or as source material, which creates significant exposure for unauthorized redistribution and loss of control over the content's integrity and usage scope.","The clause grants Emdeon (the signing party) a clear license to use the Content and make it available to third parties, which is favorable for Emdeon's business model as described. The 'Subject to Emdeon's compliance' is a standard condition for any license.","Subject to Emdeon's compliance with the provisions of this Agreement, Emdeon is hereby authorized and licensed to use the Content by making such Content available to third parties verbatim or as source material via the Software.",,
FLIP_120,HIGH_LOW_FLIP,License Grant,PacificapEntertainmentHoldingsInc_20051115_8-KA_EX-1.01_4300894_EX-1.01_Content License Agreement,HIGH,LOW,0.0,1.0,"The signing party (PACIFICAP ENTERTAINMENT) grants a decade-long, global exclusive license covering the entire nostalgic television show library, effectively locking the drafter out of all other commercial opportunities for their core assets for a significant period without any stated performance milestones or termination rights for non-use.","From the perspective of THE HENRY FILM AND ENTERTAINMENT CORPORATION (the licensee), this clause grants an exclusive, worldwide license for a significant duration (10 years) to a valuable content library. This is highly favorable to the signing party as it secures exclusive rights, preventing competitors from accessing the same content and providing a strong market position.","Subject to the terms and conditions of this Agreement, PACIFICAP ENTERTAINMENT hereby grants to THE HENRY FILM AND ENTERTAINMENT CORPORATION, under PACIFICAP ENTERTAINMENT'S full ownership and or fully authorized licensing Rights of Content

  (a) A 10 year exclusive, worldwide license to use, modify, reproduce, distribute, display and transmit any and all PACIFICAP ENTERTAINMENT nostalgic television show library Content.",,
FLIP_115,HIGH_LOW_FLIP,License Grant,AtnInternationalInc_20191108_10-Q_EX-10.1_11878541_EX-10.1_Maintenance Agreement,HIGH,LOW,0.0,1.0,"The clause grants the counterparty (AT&T) an extremely broad, perpetual, and irrevocable license to use, modify, and exploit the Vendor's intellectual property, including third-party IP, without compensation. This effectively transfers ownership-like rights to the counterparty and its customers, stripping the Vendor of control over their IP and creating significant long-term exposure.","This clause grants a broad, perpetual, worldwide, royalty-free, and sublicensable license to AT&T (the signing party) for intellectual property necessary to operate cell sites or receive the full benefit of the work. This is highly favorable to the signing party, providing extensive rights and flexibility without ongoing cost.","Vendor hereby grants and promises to grant and have granted to AT&T and its Affiliates a royalty-free, nonexclusive, sublicensable, assignable, transferable, irrevocable, perpetual, world- wide license in and to any applicable Intellectual Property Rights of Vendor to use, copy, modify, distribute, display, perform, import, make, sell, offer to sell, and exploit (and have others do any of the foregoing on or for AT&T's or any of its customers' behalf or benefit) any Intellectual Property Rights of Vendor or any third party that are not included in Material or Paid-For Development but necessary to operate the Cell Sites or receive the full benefit of the Work.",,
FLIP_125,HIGH_LOW_FLIP,Liquidated Damages,"HEMISPHERX - Sales, Marketing, Distribution, and Supply Agreement",HIGH,LOW,0.9,0.9,"The clause grants the drafter (HEMISPHERX) an unilateral right to terminate the agreement at any time without specifying any buyout fee, compensation, or conditions, leaving the signing party with no protection against sudden termination or financial loss.","This clause grants the counterparty (HEMISPHERX) an option to buy out the agreement, which is a right for them, not an obligation or a penalty for the signing party. It does not impose liquidated damages or a termination fee on the signing party. From the signing party's perspective, this is a neutral or potentially beneficial term as it might lead to an early exit with compensation.",HEMISPHERX will have the option at any time to buy out this Agreement.,,
FLIP_127,HIGH_LOW_FLIP,Liquidated Damages,TEARDROPGOLFCO_10_23_1996-EX-10.12-ENDORSEMENT AGREEMENT,HIGH,LOW,0.95,0.9,"The clause mandates payment of all earned bonuses and royalties to the drafter (Consolidated Artists) upon termination regardless of the reason for termination or fault, creating a significant, one-sided financial liability for the signing party (TPC) that exceeds standard liquidated damages or pro-rated fee structures.","This clause specifies that the counterparty (Consolidated Artists) is entitled to fees and compensation earned up to the termination date. This is a standard provision ensuring the counterparty is paid for services rendered or compensation earned prior to termination, which is a reasonable expectation and does not impose unusual or excessive liquidated damages on the signing party (TPC). It only covers earned amounts, not future or unearned compensation.","In addition, TPC agrees that Consolidated Artists shall be entitled to the Retainer Fee prorated to the effective date of termination as well any Tournament Bonuses, Money List Bonuses and any Royalty Compensation earned by Consolidated Artists prior to the effective date of termination.",,
FLIP_124,HIGH_LOW_FLIP,Liquidated Damages,BONTONSTORESINC_04_20_2018-EX-99.3-AGENCY AGREEMENT,HIGH,LOW,0.0,1.0,"The clause creates a significant, one-sided liability exposure for the signing party (Purchaser) by allowing the drafter (Merchant) to automatically forfeit the entire deposit upon a specific finding of breach, while explicitly limiting the Purchaser to only this remedy and excluding other potential legal recourse or damages.","This clause is favorable to the Purchaser (the signing party) because it sets a very high bar for the Merchant to retain the deposit as liquidated damages. The Merchant must obtain a final, non-appealable order from a Bankruptcy Court proving the Purchaser's 'sole, material, non-excusable breach.' This provides significant protection against the deposit being forfeited easily.","In the event the Closing fails to occur, then, only upon entry of a final and non-appealable order of the Bankruptcy Court determining that such failure was the result of Purchaser's sole, material, non-excusable breach of this Agreement, then Merchant shall be entitled to retain the Deposit as liquidated damages as Merchant's sole remedy for such breach.",,
FLIP_123,HIGH_LOW_FLIP,Liquidated Damages,AMERICASSHOPPINGMALLINC_12_10_1999-EX-10.2-SITE DEVELOPMENT AND HOSTING AGREEMENT,HIGH,LOW,0.95,0.9,"The clause creates a significant, one-sided financial liability for the Company (the signing party) triggered solely by its own termination decision. It mandates a specific payout formula based on past Net Sales, which exposes the Company to substantial monetary loss without any corresponding cap, limitation, or condition that would protect the Company from paying a large sum simply for ending the relationship.","This clause defines a specific termination payment to HDI (the signing party) if the Company terminates the agreement. While it caps the payment to a formula, it guarantees a payment to HDI, which is a favorable protection for the signing party upon termination by the counterparty. It does not limit HDI's liability, but rather defines a payment due to HDI.","In the event the Company terminates this Agreement, the Company shall pay to HDI a termination payment, (the ""Termination Payment"") the amount of which shall be an amount equal to the aggregate Net Sales for the twelve (12) months preceding the Termination Date less $800,000, the balance of which shall be divided by two.",,
FLIP_126,HIGH_LOW_FLIP,Liquidated Damages,Monsanto Company - SECOND A_R EXCLUSIVE AGENCY AND MARKETING AGREEMENT ,HIGH,LOW,0.95,0.9,"The clause explicitly defines the Termination Fee as compensation for damages suffered by the Agent (the drafter) upon termination, while the signing party (the counterparty) is the one who would be liable to pay this fee. This creates a one-sided financial exposure where the signing party must pay a pre-determined sum that the drafter claims is a reasonable estimate of their loss, without reciprocal protection for the signing party if they terminate the agreement.","The clause explicitly states that the termination fee is intended as damages and not a penalty, and that it is a reasonable pre-estimate of the Agent's probable loss. This language is designed to make the liquidated damages clause enforceable and protects the Agent (the signing party) by ensuring they receive a fair, pre-agreed compensation for termination, rather than having to prove actual damages which can be difficult.",Monsanto and the Agent stipulate and agree that the injury which will be caused to the Agent by the termination of this Agreement under the circumstances which shall give rise to the payment of the Termination Fee are difficult or impossible of accurate estimation; that by establishing the Termination Fee they intend to provide for the payment of damages and not a penalty; and that the sum stipulated for the Termination Fee is a reasonable pre-estimate of the probable loss which will be suffered by the Agent in the event of such termination.,,
FLIP_122,HIGH_LOW_FLIP,Liquidated Damages,"ADMA BioManufacturing, LLC -  Amendment #3 to Manufacturing Agreement ",HIGH,LOW,0.95,0.9,The clause imposes a strict minimum volume commitment on the signing party (ADMA) with a unilateral financial penalty for failure to meet that target. This creates significant liability exposure as the signing party bears the entire risk of supply shortfalls or demand fluctuations without any reciprocal minimum purchase obligation or cap on damages mentioned in the text.,"This clause describes a minimum commitment for ADMA to supply product to Sanofi Pasteur. From Sanofi Pasteur's perspective (the signing party in this scenario, as the counterparty to ADMA), this clause is favorable as it guarantees a minimum supply and provides for liquidated damages if ADMA fails to meet that commitment. This protects Sanofi Pasteur's supply chain and provides a clear remedy for breach.","Should ADMA fail to supply a minimum of [***] Batches of Product (the ""Minimum Volume"") of Product during the time period as specified in this Amendment #3, ADMA agrees that Sanofi Pasteur shall be entitled to obtain from ADMA as liquidated damages, and not a penalty, amounting to $[***] ([***]) USD.",,
FLIP_143,HIGH_LOW_FLIP,Minimum Commitment,SUNTRONCORP_05_17_2006-EX-10.22-MAINTENANCE AGREEMENT,HIGH,LOW,0.95,0.9,"The clause defines a 'Maintenance Event of Default' but fails to specify the actual events or minimum commitment thresholds required to trigger it. This creates significant legal uncertainty and exposes the signing party to default claims based on undefined or unspecified criteria, which is a critical omission in a contract defining default conditions.","The provided text only defines what constitutes a 'Maintenance Event of Default' without specifying the actual events. It does not contain any language related to minimum commitments, order sizes, or units. Therefore, from the perspective of a minimum commitment clause, this text presents no risk.","Any one or more of the following events shall constitute a ""Maintenance Event of Default"" under this Agreement:",,
FLIP_136,HIGH_LOW_FLIP,Minimum Commitment,HYPERIONSOFTWARECORP_09_28_1994-EX-10.47-EXCLUSIVE DISTRIBUTOR AGREEMENT,HIGH,LOW,0.95,0.9,"The clause grants the drafter (Developer) unilateral termination rights based on an internal forecast rather than objective performance metrics, creating significant uncertainty and potential for arbitrary cancellation for the signing party (Distributor).","This clause describes a right of the Developer (the counterparty) to cancel the agreement if revenue targets are not met. From the perspective of the Distributor (the signing party), this is a standard performance-based termination right for the counterparty and does not impose a minimum commitment or penalty on the Distributor. It simply means the agreement might end if the Distributor's sales performance is insufficient, which is a common and generally acceptable risk in distribution agreements.","Developer may cancel this Agreement if the total gross annual software revenue does not meet DeVeloper's revenue forecast for the Distributor, such cancellation to be eftected by written notice delivered to Distributor not later than 30 days after any Developer's Fiscal Year end (June 30).",,
FLIP_129,HIGH_LOW_FLIP,Minimum Commitment,AudibleInc_20001113_10-Q_EX-10.32_2599586_EX-10.32_Co-Branding Agreement_ Marketing Agreement_ Investment Distribution Agreement,HIGH,LOW,0.9,1.0,"The clause imposes a mandatory minimum delivery obligation on the signing party (ACSI) for specific quantities of emails and advertising materials. The actual quantities are redacted as '[***]', creating significant uncertainty regarding the scale of the commitment and potential liability for failing to meet undefined targets, which is heavily one-sided in favor of the counterparty (Amazon).","This clause establishes a minimum commitment from the counterparty (ACSI/Amazon) to deliver advertising, which is favorable to the signing party as it guarantees a certain level of promotional activity. The 'at least' phrasing indicates these are minimums, not caps, further benefiting the signing party.","During each Year of the Term following the Launch Date, ACSI (or one of its Affiliates) will deliver Amazon.com-branded e-mails and Amazon.com-branded in-product advertising materials related to the Spoken-Word Audio Sub-Section to selected members of the Amazon.com customer base in at least the following quantities:

---------------------------------------------------------------------------------------------             Year                           Email                      Product Shipment -----------------------------    --------------------------    ------------------------------ ---------------------------------------------------------------------------------------------                                                                        1                            [***]                            [***] ---------------------------------------------------------------------------------------------              2                            [***]                            [***] ---------------------------------------------------------------------------------------------              3                            [***]                            [***] ---------------------------------------------------------------------------------------------",,
